project_id,requirement_id,requirement_title,family_id,event_count,ambiguous_count,defer_count,implementation_claim_count,introduce_count,modify_count,remove_count,resume_count,runtime_failure_count,runtime_verification_count
43214420,REQ_INTEGRATED_ESP32_DECOUPLING,Integrated-Board ESP32 Local Decoupling,INTEGRATED_BOARD_DESIGN,4,1,0,0,1,1,0,1,0,0
43214420,REQ_INTEGRATED_POWER_CONVERTER_DECOUPLING,Integrated-Board Power-Converter Local Decoupling,INTEGRATED_BOARD_DESIGN,1,0,0,0,1,0,0,0,0,0
43214420,REQ_KICAD_PROJECT_PORTABILITY,Portable KiCad Library References,PRODUCTION_READINESS,3,0,0,0,1,1,0,0,1,0
43214420,REQ_KICAD_BUNDLED_PROJECT_ASSETS,Bundled KiCad Project Assets,PRODUCTION_READINESS,2,0,0,0,1,0,0,0,1,0
43214420,REQ_INTEGRATED_POWER_MANAGEMENT,Integrated-Board Power-Management Architecture,INTEGRATED_BOARD_DESIGN,5,1,0,0,1,2,0,1,0,0
43214420,REQ_INTEGRATED_USB_NO_BATTERY_POWER,Integrated-Board USB Operation Without a Battery,INTEGRATED_BOARD_DESIGN,2,0,0,0,1,0,0,0,1,0
43214420,REQ_INTEGRATED_NATIVE_USB,Integrated-Board Native USB Programming,INTEGRATED_BOARD_DESIGN,2,0,0,0,1,0,0,0,1,0
43214420,REQ_INTEGRATED_USB_ESD_PROTECTION,Integrated-Board USB ESD Protection,INTEGRATED_BOARD_DESIGN,3,0,0,0,1,1,0,0,1,0
43214420,REQ_INTEGRATED_BUTTON_INPUTS,Integrated-Board Button and Switch Inputs,INTEGRATED_BOARD_DESIGN,3,1,0,1,0,1,0,0,0,0
43214420,REQ_INTEGRATED_PIR_TOUCH_INPUT_BIASING,Integrated-Board PIR and Touch Input Biasing,INTEGRATED_BOARD_DESIGN,1,0,0,0,1,0,0,0,0,0
43214420,REQ_ENCLOSURE_ASSEMBLY_USABILITY,Easy-to-Assemble Enclosure,ENCLOSURE_DESIGN,1,0,0,0,1,0,0,0,0,0
43243270,REQ_PORTFOLIO_COLLECTION,Business Portfolio Collection,AIRCRAFT_MARKETING_COLLATERAL,2,0,0,0,1,1,0,0,0,0
43243270,REQ_BROCHURE_COLLECTION,Brochure Collection,AIRCRAFT_MARKETING_COLLATERAL,2,0,0,0,1,1,0,0,0,0
43243270,REQ_PITCH_CONTENT_WITH_IMAGES,Business Pitch Content with Images,AIRCRAFT_MARKETING_COLLATERAL,1,0,0,0,1,0,0,0,0,0
43243270,REQ_COLLATERAL_VISUAL_DIRECTION,Aircraft-Tailored High-Impact Visual Direction,AIRCRAFT_MARKETING_COLLATERAL,2,0,0,0,1,1,0,0,0,0
43243270,REQ_SOCIAL_MEDIA_CONTENT,Social Media Content,AIRCRAFT_MARKETING_COLLATERAL,2,1,0,0,1,0,0,0,0,0
43243270,REQ_BLUEHAVEN_AVIATION_PORTFOLIO,Bluehaven Aviation Portfolio,AIRCRAFT_MARKETING_COLLATERAL,1,0,0,0,1,0,0,0,0,0
43243270,REQ_IMAGE_SEVEN_DARK_TREATMENT,Dark Treatment for Image Seven,AIRCRAFT_MARKETING_COLLATERAL,2,1,0,0,1,0,0,0,0,0
43255761,REQ_TEMPLATE_DEFAULT_LANGUAGE,Danish Default Template Language,WORD_LOCALIZATION,2,1,0,0,1,0,0,0,0,0
43255761,REQ_DANISH_USER_FACING_TEXT,Danish Field Labels and Placeholder Text,WORD_LOCALIZATION,4,0,0,0,1,3,0,0,0,0
43255761,REQ_STYLE_CATALOG_IMPLEMENTATION,Complete Word Style Catalog,WORD_STYLE_SYSTEM,2,0,0,1,1,0,0,0,0,0
43255761,REQ_STYLE_NAMING_CONVENTION,Word Style Naming Convention,WORD_STYLE_SYSTEM,3,0,0,0,1,2,0,0,0,0
43255761,REQ_CAPTION_STYLE,Image and Table Caption Style,WORD_STYLE_SYSTEM,3,0,0,0,1,1,0,0,1,0
43255761,REQ_THEME_COLOR_PALETTE,Controlled Theme Color Palette,WORD_STYLE_SYSTEM,3,0,0,0,1,1,0,0,1,0
43255761,REQ_TAB_DRIVEN_LIST_HIERARCHY,Tab-Driven List Hierarchy,WORD_LIST_BEHAVIOR,2,0,0,0,1,0,0,0,1,0
43255761,REQ_BULLET_VISUAL_DESIGN,Graphic Bullet Visual Design,WORD_LIST_BEHAVIOR,6,0,0,0,1,3,0,0,2,0
43255761,REQ_NUMBERED_LIST_ALIGNMENT,Multi-Digit Numbered-List Alignment,WORD_LIST_BEHAVIOR,2,0,0,0,1,0,0,0,1,0
43255761,REQ_ENTER_CREATES_NEW_BULLET,Enter-Key Bullet Creation,WORD_LIST_BEHAVIOR,1,0,0,0,1,0,0,0,0,0
43255761,REQ_LEGACY_CONTENT_PASTE_STABILITY,Legacy Content Paste Stability,WORD_PASTE_COMPATIBILITY,4,1,0,0,1,0,0,0,1,1
43255761,REQ_PASTED_TABLE_COLUMN_CONTAINMENT,Pasted Table and Column Containment,WORD_PASTE_COMPATIBILITY,2,0,0,0,1,0,0,0,1,0
43255761,REQ_POST_PASTE_LINE_BREAKS,Post-Paste Manual Line Breaks,WORD_PASTE_COMPATIBILITY,2,0,0,0,1,0,0,0,1,0
43255761,REQ_FIELD_IMPLEMENTATION_ARCHITECTURE,Robust Field Implementation Architecture,WORD_INTERACTIVE_FIELDS,3,0,0,0,1,2,0,0,0,0
43255761,REQ_FIELD_PLACEHOLDER_ACTIVATION,Field Placeholder Activation Behavior,WORD_INTERACTIVE_FIELDS,5,0,0,0,1,1,0,0,3,0
43255761,REQ_FIELD_LABEL_HELP_TEXT,Persistent Field Labels and Help Text,WORD_INTERACTIVE_FIELDS,6,0,0,0,1,5,0,0,0,0
43255761,REQ_FIELD_VISUAL_CUES,Visible Editable-Field Cues,WORD_INTERACTIVE_FIELDS,5,1,0,0,1,1,0,1,1,0
43255761,REQ_FIELD_FORMATTING_PRESERVATION,Interactive Field Formatting Preservation,WORD_INTERACTIVE_FIELDS,2,0,0,0,1,0,0,0,1,0
43255761,REQ_FIELD_TEXT_WRAPPING,Field Text Wrapping and Column Stability,WORD_INTERACTIVE_FIELDS,2,0,0,0,1,0,0,0,1,0
43255761,REQ_MULTILINE_FIELD_INPUT,Regular Enter and Multiline Field Input,WORD_INTERACTIVE_FIELDS,5,0,0,1,1,2,0,0,1,0
43255761,REQ_DATE_FIELD_CONTROL,Reusable Date Field Control,WORD_INTERACTIVE_FIELDS,4,0,0,0,1,3,0,0,0,0
43255761,REQ_CHECKLIST_DROPDOWN_CONTROLS,Checklist and Dropdown Controls,WORD_INTERACTIVE_FIELDS,1,0,0,0,1,0,0,0,0,0
43255761,REQ_DOCUMENT_SPACING_PAGE_FIT,Document Spacing and Page Fit,WORD_PAGE_LAYOUT,1,0,0,0,1,0,0,0,0,0
43255761,REQ_FIRST_PAGE_NUMBER_SUPPRESSION,Page Numbering Begins on Page Two,WORD_PAGE_LAYOUT,1,0,0,0,1,0,0,0,0,0
43255761,REQ_GUIDANCE_FIXED_MARGINS,Guidance Template Fixed Margins,WORD_PAGE_LAYOUT,3,0,0,1,1,0,0,0,1,0
43255761,REQ_TEXT_BORDER_PADDING,Text-to-Border Padding,WORD_PAGE_LAYOUT,3,0,0,1,1,0,0,0,1,0
43255761,REQ_PARAGRAPH_RETURN_SPACING,Continuous-Text Return Spacing,WORD_PAGE_LAYOUT,2,0,0,0,1,0,0,0,1,0
43255761,REQ_BOARD_MEETING_FIELD_ALIGNMENT,Board Meeting Field Alignment,BOARD_MEETING_STRUCTURE,2,0,0,0,1,0,0,0,1,0
43255761,REQ_BOARD_MEETING_ROW_INSERTION,Board Meeting Row Insertion Workflow,BOARD_MEETING_STRUCTURE,3,0,0,0,1,1,0,0,1,0
43255761,REQ_WORD_WINDOWS_COMPATIBILITY,Modern Word for Windows Reliability,,2,0,0,0,1,1,0,0,0,0
43255761,REQ_MASTER_TABLE_OPERABILITY,Master Template Table Operability,,2,0,0,0,1,0,0,0,1,0
43255761,REQ_MASTER_TEXT_DUPLICATION_PREVENTION,Master Template Text Duplication Prevention,,1,0,0,0,1,0,0,0,0,0
43255761,REQ_POWERPOINT_SLIDE_DESIGN_IMPLEMENTATION,Customer-Designed PowerPoint Template,POWERPOINT_TEMPLATE_SYSTEM,4,1,0,0,1,2,0,0,0,0
43255761,REQ_POWERPOINT_DYNAMIC_BULLET_LAYOUT,Dynamic PowerPoint Bullet Layout,POWERPOINT_TEMPLATE_SYSTEM,2,1,0,0,1,0,0,0,0,0
43255761,REQ_TITLE_HEADING_TYPOGRAPHY,Title Typography,WORD_STYLE_SYSTEM,3,1,0,0,0,1,0,1,0,0
43255761,REQ_HEADING_3_TYPOGRAPHY,Heading 3 Typography,WORD_STYLE_SYSTEM,1,0,0,0,0,1,0,0,0,0
43424400,REQ_REVISED_SCRIPT_CONFORMITY,Conformity to the Revised Script,,4,1,0,0,1,1,0,1,0,0
43424400,REQ_TEXT_CARD_PRODUCTION_SCOPE,Text Card Production Responsibility,,1,0,0,0,1,0,0,0,0,0
43424400,REQ_FULL_COLOR_FINAL_VIDEO,Full-Color Final Video,OUTPUT_SPECIFICATIONS,1,0,0,0,1,0,0,0,0,0
43424400,REQ_VERTICAL_9_16_FORMAT,Vertical 9:16 Video Format,OUTPUT_SPECIFICATIONS,1,0,0,0,1,0,0,0,0,0
43424400,REQ_ANIMATED_TRAILER_PRIMARY_MEDIUM,Animation as the Primary Presentation Medium,OUTPUT_SPECIFICATIONS,1,0,0,0,1,0,0,0,0,0
43424400,REQ_DIGITAL_COMIC_FALLBACK,Digital Comic Fallback,OUTPUT_SPECIFICATIONS,1,0,0,0,1,0,0,0,0,0
43424400,REQ_ANIMATION_QUALITY,Acceptable Animation Quality,OUTPUT_SPECIFICATIONS,1,0,0,0,1,0,0,0,0,0
43424400,REQ_CHARACTER_VISUAL_STYLE,Character Visual Style,CHARACTER_APPEARANCE,3,0,0,0,0,2,0,0,1,0
43424400,REQ_CHARACTER_DETAIL_FIDELITY,Character Detail and Feature Fidelity,CHARACTER_APPEARANCE,2,0,0,0,1,1,0,0,0,0
43424400,REQ_CHARACTER_RESTYLE_PASS,Three-Character Restyle Pass,CHARACTER_APPEARANCE,6,1,0,0,1,2,1,1,0,0
43424400,REQ_SET_IMAGE_QUALITY,Set Image Quality,SET_IMAGERY,6,0,0,1,1,2,0,0,1,1
43424400,REQ_SET_VISUAL_DISTINCTNESS,Visual Distinctness Between Sets,SET_IMAGERY,2,0,0,0,1,0,0,0,1,0
43424400,REQ_SET_STYLE_CONTINUITY,Set Style Continuity,SET_IMAGERY,1,0,0,0,1,0,0,0,0,0
43424400,REQ_CHARACTER_PAIR_FRAMING_PROGRESSION,Character-Pair Framing Progression,SHOT_COMPOSITION,3,0,0,0,1,2,0,0,0,0
43424400,REQ_OPENING_AERIAL_ESTABLISHING_SHOT,Opening Aerial Establishing Shot,SHOT_COMPOSITION,2,0,1,0,1,0,0,0,0,0
43424400,REQ_KESTREL_BRIDGE_COMPOSITION,Kestrel Background Bridge Composition,SHOT_COMPOSITION,2,0,0,0,1,0,0,0,1,0
43424400,REQ_CHARACTER_SHADOW_RENDERING,Character Shadow Rendering,CHARACTER_APPEARANCE,3,0,0,0,1,1,0,0,1,0
43424400,REQ_SQ4_ENERGY_BLAST,SQ4 Energy Blast,SCENE_SPECIFICATIONS,3,0,2,0,0,0,0,1,0,0
43424400,REQ_SQ4_SHOT_SPECIFICATIONS,SQ4 Shot Specifications,SCENE_SPECIFICATIONS,3,1,1,0,0,1,0,0,0,0
43424400,REQ_SQ11_SHOT_SPECIFICATIONS,SQ11 Shot Specifications,SCENE_SPECIFICATIONS,4,2,1,0,0,1,0,0,0,0
43424400,REQ_SQ12_SHOT_SPECIFICATIONS,SQ12 Shot Specifications,SCENE_SPECIFICATIONS,4,2,1,0,0,1,0,0,0,0
43503853,REQ_SYSTEM_LAYOUT_CAD,System Layout and CAD Design,ENGINEERING_DELIVERABLES,1,0,0,0,1,0,0,0,0,0
43503853,REQ_COMPONENT_BOM,Component Selection and Bill of Materials,ENGINEERING_DELIVERABLES,6,0,0,3,1,2,0,0,0,0
43503853,REQ_WIRING_DOCUMENTATION,Wiring Plan and Electrical Layout,ENGINEERING_DELIVERABLES,5,0,0,1,1,3,0,0,0,0
43503853,REQ_MAINTENANCE_DOCUMENTATION,Maintenance and Product Documentation,ENGINEERING_DELIVERABLES,2,0,0,1,1,0,0,0,0,0
43503853,REQ_DUAL_STATION_OPERATION,Dual Independent Mixing Stations,MIXING_AND_AGITATION,1,0,0,0,0,1,0,0,0,0
43503853,REQ_MIXING_QUALITY,Smooth and Frothy Matcha Mixing,MIXING_AND_AGITATION,3,0,0,0,1,2,0,0,0,0
43503853,REQ_BOWL_CAPACITY_GEOMETRY,Compact Mixing Bowl Capacity and Geometry,MIXING_AND_AGITATION,3,0,0,0,1,2,0,0,0,0
43503853,REQ_WHISK_HEAD_DESIGN,Fine-Powder Whisk Head Design,MIXING_AND_AGITATION,4,1,0,0,1,2,0,0,0,0
43503853,REQ_WHISK_POSITIONING,Adjustable Whisk Operating Position,MIXING_AND_AGITATION,2,0,0,0,1,1,0,0,0,0
43503853,REQ_INDEPENDENT_SPEED_CONTROL,Independent Variable-Speed Control,MIXING_AND_AGITATION,2,0,0,0,0,2,0,0,0,0
43503853,REQ_SPLASH_CONTROL,Splash and Mess Control,MIXING_AND_AGITATION,3,0,0,0,1,2,0,0,0,0
43503853,REQ_DISPENSING_CONTROL,Button-Controlled Dispensing,DISPENSING_AND_PLUMBING,3,0,0,0,0,3,0,0,0,0
43503853,REQ_POUR_QUALITY,Controlled Pour and Beverage Preservation,DISPENSING_AND_PLUMBING,5,0,0,0,1,4,0,0,0,0
43503853,REQ_SPOUT_ORIENTATION,Barista-Facing Downward Spout Orientation,DISPENSING_AND_PLUMBING,2,0,0,0,1,1,0,0,0,0
43503853,REQ_PLUMBING_LEAK_PREVENTION,Leak-Free Plumbing and Bowl Seals,DISPENSING_AND_PLUMBING,4,0,0,1,1,1,0,0,1,0
43503853,REQ_RENDER_MATCHED_SPOUT_DESIGN,Rendered Stainless-Steel Spout Design,DISPENSING_AND_PLUMBING,4,1,0,0,1,1,0,1,0,0
43503853,REQ_BOWL_QUICK_REMOVAL,Quick Bowl Removal and Swapping,SANITATION_AND_HANDLING,5,0,0,2,1,2,0,0,0,0
43503853,REQ_WHISK_QUICK_REMOVAL,Quick Tool-Free Whisk Removal,SANITATION_AND_HANDLING,3,0,0,0,1,2,0,0,0,0
43503853,REQ_SPOUT_REMOVAL,Removable Spout Components,SANITATION_AND_HANDLING,1,0,0,0,1,0,0,0,0,0
43503853,REQ_LIQUID_PATH_CLEANABILITY,Cleanable Liquid Path,SANITATION_AND_HANDLING,4,0,0,1,0,3,0,0,0,0
43503853,REQ_FOOD_CONTACT_MATERIALS,Food-Safe Contact Materials,SANITATION_AND_HANDLING,2,0,0,1,0,1,0,0,0,0
43503853,REQ_LIQUID_ELECTRICAL_ISOLATION,Liquid and Electrical Isolation,SANITATION_AND_HANDLING,2,0,0,0,1,1,0,0,0,0
43503853,REQ_MAINS_POWER_INPUT,Standard 120V Wall Power,ELECTRICAL_AND_CONTROLS,1,0,0,0,1,0,0,0,0,0
43503853,REQ_POWER_SWITCH_CONTROL,User-Operated Power Switching,ELECTRICAL_AND_CONTROLS,1,0,0,0,1,0,0,0,0,0
43503853,REQ_ELECTRICAL_CAPACITY_COOLING,Electrical Load Capacity and Cooling,ELECTRICAL_AND_CONTROLS,2,0,0,1,1,0,0,0,0,0
43503853,REQ_COMPONENT_INTERFACE_COMPATIBILITY,Mechanical and Electrical Component Compatibility,ELECTRICAL_AND_CONTROLS,3,0,0,1,1,1,0,0,0,0
43503853,REQ_STRUCTURAL_STABILITY,Stable and Rigid Structure,STRUCTURE_AND_SERVICEABILITY,3,0,0,1,1,1,0,0,0,0
43503853,REQ_ACCEPTABLE_NOISE,Acceptable Operating Noise,STRUCTURE_AND_SERVICEABILITY,0,0,0,0,0,0,0,0,0,0
43503853,REQ_CONTINUOUS_OPERATION_RELIABILITY,Repeated and Continuous-Use Reliability,STRUCTURE_AND_SERVICEABILITY,1,0,0,0,1,0,0,0,0,0
43503853,REQ_MAINTENANCE_ACCESS,Internal Maintenance and Service Access,STRUCTURE_AND_SERVICEABILITY,4,0,0,1,1,2,0,0,0,0
43503853,REQ_COMPACT_ENCLOSURE_FORM,Practical Enclosure Size and Proportions,STRUCTURE_AND_SERVICEABILITY,2,0,0,0,1,1,0,0,0,0
43503853,REQ_DJ_STYLE_VISUAL_IDENTITY,DJ-Inspired Visual Identity,VISUAL_IDENTITY,9,1,2,0,1,4,0,1,0,0
43503853,REQ_MACHINE_COLOR_FINISH,Machine Color and Finish,VISUAL_IDENTITY,3,0,0,0,1,2,0,0,0,0
43503853,REQ_BRANDED_PLACARD,Elena's Chai Whisk Branded Placard,VISUAL_IDENTITY,4,0,0,0,1,3,0,0,0,0
43503853,REQ_LED_LIGHTING,Decorative LED Lighting,VISUAL_IDENTITY,7,1,1,0,1,3,0,1,0,0
43503853,REQ_RAISED_SUPPORT_BASE,Raised Cup-Clearance Base,SUPPORT_BASE,3,0,0,0,1,1,0,0,0,1
43503853,REQ_BUTTON_E_MARKINGS,Cursive E Button Markings,VISUAL_IDENTITY,2,0,0,0,1,1,0,0,0,0
43503853,REQ_CONTROL_VISUAL_STYLING,DJ-Style Control Labels and Styling,VISUAL_IDENTITY,4,0,1,0,1,2,0,0,0,0
43503853,REQ_SUPPORT_BASE_FINISH,Support Base Color and Finish,SUPPORT_BASE,1,0,0,0,1,0,0,0,0,0
43503853,REQ_SUPPORT_BASE_BRANDING,Support Base Graphics and Typography,SUPPORT_BASE,5,0,1,0,1,3,0,0,0,0
43531571,REQ_SAMPLE_ADAPTATION,18-Page Graphic Novel Sample,SAMPLE_SCRIPT_DELIVERABLE,2,0,0,0,1,0,0,0,0,1
43531571,REQ_SAMPLE_SCRIPT_FORMAT,Panel-Based Sample Script Format,SAMPLE_SCRIPT_DELIVERABLE,1,0,0,0,1,0,0,0,0,0
43531571,REQ_SAMPLE_ADAPTATION_DISCRETION,Creative Discretion in Sample Adaptation,SAMPLE_SCRIPT_DELIVERABLE,3,1,0,0,0,1,0,1,0,0
43531571,REQ_FULL_LENGTH_GRAPHIC_NOVEL_ADAPTATION,Full-Length Graphic Novel Adaptation,,6,2,1,0,1,1,0,1,0,0
43711852,REQ_BASKET_WEAVE_REPEAT_PRINT,Diagonal Basket-Weave Repeat Print,REPEAT_PRINT_DESIGNS,13,0,0,3,1,8,0,0,0,1
43711852,REQ_ZEBRA_REPEAT_PRINT,Zebra Repeat Print,REPEAT_PRINT_DESIGNS,13,0,0,3,1,8,0,0,0,1
43711852,REQ_TERRACOTTA_BLOCK_COLOR_PAREO,Terracotta Block-Color Pareo,BLOCK_COLOR_PAREO_DESIGNS,4,0,0,1,1,2,0,0,0,0
43711852,REQ_MUSTARD_BLOCK_COLOR_PAREO,Mustard Block-Color Pareo,BLOCK_COLOR_PAREO_DESIGNS,6,0,0,2,1,2,0,0,1,0
43711852,REQ_ARTWORK_DIMENSIONS_AND_SEAM_ALLOWANCE,Artwork Dimensions and Seam Allowance,PRODUCTION_ARTWORK_SPECIFICATIONS,3,0,0,1,0,2,0,0,0,0
43711852,REQ_PRINT_COLOR_SPECIFICATION,Print Color Specification,PRODUCTION_ARTWORK_SPECIFICATIONS,4,0,0,1,1,2,0,0,0,0
43711852,REQ_PRINT_READY_FILE_OUTPUT,Print-Ready File Output,PRODUCTION_ARTWORK_SPECIFICATIONS,2,0,0,1,1,0,0,0,0,0
43772711,REQ_LANDING_PAGE_SIGNUP_CTA,Landing-Page Sign-Up Call to Action,LANDING_PAGE,1,0,0,0,1,0,0,0,0,0
43772711,REQ_LANDING_PAGE_VISUAL_DIRECTION,Landing-Page Visual Direction,LANDING_PAGE,4,1,0,2,1,0,0,0,0,0
43772711,REQ_LANDING_PAGE_HERO_PRESENTATION,Landing-Page Hero Presentation,LANDING_PAGE,2,0,0,0,1,0,0,0,0,1
43772711,REQ_LANDING_PAGE_CONTENT_STRUCTURE,Landing-Page Content Structure,LANDING_PAGE,2,0,0,0,1,1,0,0,0,0
43772711,REQ_LANDING_PAGE_RESPONSIVE_LAYOUT,Landing-Page Responsive Layout,LANDING_PAGE,4,0,0,1,1,1,0,0,0,1
43772711,REQ_LANDING_PAGE_BUILD_STACK,Landing-Page Build Stack,LANDING_PAGE,1,0,0,0,0,1,0,0,0,0
43772711,REQ_WEBSITE_HEADER_NAVIGATION,Website Header Navigation,WEBSITE_FOUNDATIONS,3,0,0,1,1,1,0,0,0,0
43772711,REQ_WEBSITE_FOOTER,Shared Website Footer,WEBSITE_FOUNDATIONS,9,0,0,4,1,4,0,0,0,0
43772711,REQ_WEBSITE_PAGE_THEME,Shared Website Page Theme,WEBSITE_FOUNDATIONS,2,0,0,0,1,1,0,0,0,0
43772711,REQ_DESIGN_TOKEN_SPECIFICATION,Design Token Specification,DESIGN_SYSTEM_DELIVERABLES,2,0,0,0,1,1,0,0,0,0
43772711,REQ_WEBFONT_ASSET_DELIVERY,Webfont Asset Delivery,DESIGN_SYSTEM_DELIVERABLES,2,0,0,0,1,1,0,0,0,0
43772711,REQ_MAX_CONTENT_WIDTH,Maximum Content Width,DESIGN_SYSTEM_DELIVERABLES,1,0,0,0,1,0,0,0,0,0
43772711,REQ_RESPONSIVE_BREAKPOINT_GUIDANCE,Responsive Breakpoint Guidance,DESIGN_SYSTEM_DELIVERABLES,2,0,0,0,1,1,0,0,0,0
43772711,REQ_INFORMATIONAL_PAGE_SHELL,Informational Page Shell,ACCESS_AND_PROVISIONING_PAGES,1,0,0,0,1,0,0,0,0,0
43772711,REQ_COGNITO_SIGNIN_BRANDING,Cognito Sign-In Branding,ACCESS_AND_PROVISIONING_PAGES,6,0,0,3,1,1,0,0,1,0
43772711,REQ_PROVISIONING_WIZARD_STYLING,Provisioning Wizard Styling,ACCESS_AND_PROVISIONING_PAGES,3,1,0,0,1,1,0,0,0,0
43772711,REQ_POLICY_DOCUMENT_ACCESS,Policy Document Access,ACCESS_AND_PROVISIONING_PAGES,2,0,0,0,1,1,0,0,0,0
43772711,REQ_ADDITIONAL_PAGE_PROTOTYPE_CODE,Additional Page Prototype Code,ACCESS_AND_PROVISIONING_PAGES,1,0,0,0,1,0,0,0,0,0
43772711,REQ_ADMIN_WORKSPACE_SHELL_STYLING,Admin Workspace Shell Styling,ADMIN_WORKSPACE_UI,8,0,0,1,1,6,0,0,0,0
43772711,REQ_ADMIN_WORKSPACE_PANEL_NAVIGATION,Admin Workspace Panel Navigation,ADMIN_WORKSPACE_UI,3,2,0,0,1,0,0,0,0,0
43772711,REQ_ADMIN_WORKSPACE_BUTTON_STYLING,Admin Workspace Button Styling,ADMIN_WORKSPACE_UI,2,1,0,0,1,0,0,0,0,0
43772711,REQ_OMNICHANNEL_INTERACTION_DIAGRAM,Omnichannel Interaction Diagram,SOLUTION_PAGE_DIAGRAMS,2,0,0,0,1,1,0,0,0,0
43772711,REQ_CYCLIC_PROCESS_DIAGRAM,Cyclic Process Diagram,SOLUTION_PAGE_DIAGRAMS,2,0,0,0,1,1,0,0,0,0
43796672,REQ_MARKETING_POSITIONING,Restaurant and Family Marketing Messaging,LANDING_PAGE_PRESENTATION,2,0,0,0,1,1,0,0,0,0
43796672,REQ_NON_SHOPIFY_PLATFORM,Non-Shopify Landing Page,LANDING_PAGE_DELIVERY,1,0,0,0,1,0,0,0,0,0
43796672,REQ_VISUAL_THEME_AND_IMAGERY,Child-Friendly Restaurant Visual Design,LANDING_PAGE_PRESENTATION,4,0,0,0,1,3,0,0,0,0
43796672,REQ_CTA_REDIRECT,CTA External Redirect,,6,1,0,1,1,2,0,1,0,0
43796672,REQ_LANDING_PAGE_VIDEO,Landing Page Video,LANDING_PAGE_PRESENTATION,1,0,0,0,1,0,0,0,0,0
43796672,REQ_SHAREABLE_LINK_ACCESS,Shareable Landing Page Link,LANDING_PAGE_DELIVERY,3,0,0,1,1,1,0,0,0,0
43796672,REQ_HOSTING_DOMAIN_CONSTRAINTS,No Separate Hosting or Custom Domain Requirement,LANDING_PAGE_DELIVERY,2,0,0,1,1,0,0,0,0,0
43804272,REQ_ANDROID_PLATFORM_MODERNIZATION,Android Platform Modernization,PLATFORM_MODERNIZATION,2,0,0,1,1,0,0,0,0,0
43804272,REQ_IOS_PLATFORM_MODERNIZATION,iOS Platform Modernization,PLATFORM_MODERNIZATION,2,0,0,0,1,0,0,0,1,0
43804272,REQ_IOS_PRIVACY_MANIFEST,iOS Privacy Manifest,STORE_RELEASE_COMPLIANCE,1,0,0,0,1,0,0,0,0,0
43804272,REQ_IOS_SIGNING_CONFIGURATION,Valid iOS Signing Configuration,STORE_RELEASE_COMPLIANCE,1,0,0,0,0,0,0,0,1,0
43804272,REQ_ANDROID_PERMISSION_HYGIENE,Android Permission Hygiene,STORE_RELEASE_COMPLIANCE,2,0,0,1,1,0,0,0,0,0
43804272,REQ_ANDROID_FULL_APP_LOCALIZATION,Android Full-App Localization,APPLICATION_LOCALIZATION,7,2,0,0,1,2,0,2,0,0
43804272,REQ_IOS_FULL_APP_LOCALIZATION,iOS Full-App Localization,APPLICATION_LOCALIZATION,8,2,0,0,1,2,0,2,1,0
43804272,REQ_RTL_LAYOUT_SUPPORT,Right-to-Left Layout Support,APPLICATION_LOCALIZATION,2,0,0,0,1,0,0,0,1,0
43804272,REQ_SOCIAL_MEDIA_LINK_FUNCTIONALITY,Functional Social Media Links,SOCIAL_MEDIA_LINKS,1,0,0,0,1,0,0,0,0,0
43804272,REQ_SOCIAL_MEDIA_LINK_LOCALIZATION,Localized Social Media Links,SOCIAL_MEDIA_LINKS,1,0,0,0,1,0,0,0,0,0
43804272,REQ_ANDROID_APP_SIZE_OPTIMIZATION,Android Application Size Optimization,APP_SIZE_OPTIMIZATION,7,0,0,0,1,4,0,0,1,1
43804272,REQ_IOS_APP_SIZE_OPTIMIZATION,iOS Application Size Optimization,APP_SIZE_OPTIMIZATION,6,0,0,0,1,4,0,0,1,0
43804272,REQ_LEGACY_YOUKU_VIDEO_INTEGRATION,Legacy Youku Video Integration,,4,1,0,1,0,0,1,0,1,0
43804272,REQ_MAGNIFIER_RULER_TRACKING,Magnifier Ruler Tracking,MEASUREMENT_UI,2,0,0,0,1,0,0,0,1,0
43804272,REQ_MEASUREMENT_NUMBER_ALIGNMENT,Measurement Number Alignment,MEASUREMENT_UI,2,0,0,0,1,0,0,0,1,0
43804272,REQ_SCOLIOMETER_LABEL_VISIBILITY,Scoliometer Label Visibility,MEASUREMENT_UI,2,0,0,0,1,0,0,0,1,0
43804272,REQ_SKIN_GRAPHICS_CLEANUP,Application Skin Graphics Cleanup,MEASUREMENT_UI,4,0,0,1,1,0,0,0,1,1
43804272,REQ_IPAD_LAYOUT_CLEANUP,iPad Layout Cleanup,MEASUREMENT_UI,1,0,0,0,0,0,0,0,1,0
43804272,REQ_FAQ_AVAILABILITY,FAQ Availability,FAQ_FEATURE,1,0,0,0,1,0,0,0,0,0
43804272,REQ_FAQ_LOCALIZATION,FAQ Localization,FAQ_FEATURE,1,0,0,0,1,0,0,0,0,0
43804272,REQ_HOW_TO_CONTENT_DELIVERY,How-To Media Delivery,,11,0,0,0,1,7,0,0,3,0
43804272,REQ_HOW_TO_MEASUREMENT_INSTRUCTIONS,How-To Measurement Instructions,,1,0,0,0,1,0,0,0,0,0
43846196,REQ_RESTORE_EXISTING_META_AD_ACCESS,Restore Existing Meta Advertising Access,META_ADVERTISING_ACCESS,3,0,0,0,1,0,0,0,2,0
